city_id,city_name,city_english_name,latitude,longitude,is_capital,population,postal_code,province_id,province_name,province_english_name,phone_code
289,بیدخت,BYDKhT,34.3463245,58.7573243,No,,,10,خراسان رضوی,Razavi Khorasan,051
290,بینالود,BYNALVD,35.980470,59.361874,No,,,10,خراسان رضوی,Razavi Khorasan,051
291,تایباد,Taybad,34.7401763,60.7755127,No,,,10,خراسان رضوی,Razavi Khorasan,051
292,تربت جام,Torbat-e Jam,35.2432546,60.626313,No,,,10,خراسان رضوی,Razavi Khorasan,051
293,تربت حیدریه,Torbat-e Heydarieh,35.2740853,59.2194494,No,,,10,خراسان رضوی,Razavi Khorasan,051
294,جغتای,JGhTAY,36.638031,57.0743721,No,,,10,خراسان رضوی,Razavi Khorasan,051
295,جنگل,JNGL,34.703244,59.221641,No,,,10,خراسان رضوی,Razavi Khorasan,051
296,حکم آباد,HKM ABAD,36.631111,57.600833,No,,,10,خراسان رضوی,Razavi Khorasan,051
297,خانگیران,KhANGYRAN,36.412538,60.850606,No,,,10,خراسان رضوی,Razavi Khorasan,051
298,خرو,KhRV,36.1442815,59.0158029,No,,,10,خراسان رضوی,Razavi Khorasan,051
299,خلیل‌آباد,KhLYL ABAD,35.535106,60.030846,No,,,10,خراسان رضوی,Razavi Khorasan,051
300,خواف,Khvaf,34.5723166,60.1440373,No,,,10,خراسان رضوی,Razavi Khorasan,051
301,داورزن,DAVRZN,36.3521485,56.8766695,No,,,10,خراسان رضوی,Razavi Khorasan,051
302,دررود,DRRVD,36.1386891,59.1162125,No,,,10,خراسان رضوی,Razavi Khorasan,051
303,درگز,Dargaz,37.4470313,59.1064876,No,,,10,خراسان رضوی,Razavi Khorasan,051
304,دوغارون,DVGhARVN,34.713795,60.990745,No,,,10,خراسان رضوی,Razavi Khorasan,051
305,دولت‌آباد,DVLT ABAD,36.4371492,59.1666169,No,,,10,خراسان رضوی,Razavi Khorasan,051
306,رشتخوار,RShTKhVAR,34.974722,59.623611,No,,,10,خراسان رضوی,Razavi Khorasan,051
307,رودآب,RVDAB,36.026923,57.318007,No,,,10,خراسان رضوی,Razavi Khorasan,051
308,سبزوار,Sabzevar,36.2134053,57.6808799,No,,,10,خراسان رضوی,Razavi Khorasan,051
309,سرخس,Sarakhs,36.5399097,61.1564431,No,,,10,خراسان رضوی,Razavi Khorasan,051
310,سلامی,SLAMY,34.745068,59.976769,No,,,10,خراسان رضوی,Razavi Khorasan,051
311,سنگان,SNGAN,34.402234,60.256576,No,,,10,خراسان رضوی,Razavi Khorasan,051
312,شادمهر,ShADMHR,35.171351,59.036677,No,,,10,خراسان رضوی,Razavi Khorasan,051
313,شاندیز,ShANDYZ,36.3958867,59.2985989,No,,,10,خراسان رضوی,Razavi Khorasan,051
314,طرقبه,Torqabeh,36.3097179,59.3741338,No,,,10,خراسان رضوی,Razavi Khorasan,051
315,فرهادگرد,FRHADGRD,35.7664697,59.7345327,No,,,10,خراسان رضوی,Razavi Khorasan,051
316,فریمان,Fariman,35.701215,59.8465304,No,,,10,خراسان رضوی,Razavi Khorasan,051
317,فیروزه,FYRVZH,36.2863586,58.5868002,No,,,10,خراسان رضوی,Razavi Khorasan,051
318,فیض‌آباد,FYZ ABAD,35.014390,58.777778,No,,,10,خراسان رضوی,Razavi Khorasan,051
319,قاسم‌آباد,QASM ABAD,35.675227,59.4966158,No,,,10,خراسان رضوی,Razavi Khorasan,051
320,قدمگاه,QDMGAH,36.1063279,59.0597459,No,,,10,خراسان رضوی,Razavi Khorasan,051
321,قلعه نو,QLAH NV,36.7973579,59.9507471,No,,,10,خراسان رضوی,Razavi Khorasan,051
322,قوچان,Quchan,37.105993,58.5108056,No,,,10,خراسان رضوی,Razavi Khorasan,051
323,لطف آباد,LTF ABAD,36.631111,57.600833,No,,,10,خراسان رضوی,Razavi Khorasan,051
324,مشهد,Mashhad,36.2974945,59.6059232,Yes,,,10,خراسان رضوی,Razavi Khorasan,051
325,مشهد مقدس,MShHD MQDS,36.259900,59.615173,No,,,10,خراسان رضوی,Razavi Khorasan,051
326,ملک آباد,MLK ABAD,35.9993296,59.5910871,No,,,10,خراسان رضوی,Razavi Khorasan,051
327,نصرآباد,NSRABAD,36.6416168,59.191188,No,,,10,خراسان رضوی,Razavi Khorasan,051
328,نقاب,NQAB,36.7105093,57.4086684,No,,,10,خراسان رضوی,Razavi Khorasan,051
329,نوخندان,NVKhNDAN,37.5200945,58.9893154,No,,,10,خراسان رضوی,Razavi Khorasan,051
330,نیشابور,Neyshabur,36.210595,58.7922805,No,,,10,خراسان رضوی,Razavi Khorasan,051
331,نیل‌شهر,NYL ShHR,35.1224857,60.7736351,No,,,10,خراسان رضوی,Razavi Khorasan,051
332,همت آباد,HMT ABAD,36.2976907,58.4637326,No,,,10,خراسان رضوی,Razavi Khorasan,051
333,چاپشلو,ChAPShLV,37.3514931,59.0774864,No,,,10,خراسان رضوی,Razavi Khorasan,051
334,چناران,Chenaran,36.6483961,59.1185005,No,,,10,خراسان رضوی,Razavi Khorasan,051
335,چکنه,ChKNH,36.8179746,58.5035404,No,,,10,خراسان رضوی,Razavi Khorasan,051
336,کاخک,KAKhK,34.1511878,58.6392528,No,,,10,خراسان رضوی,Razavi Khorasan,051
337,کاریز,KARYZ,34.8127778,60.8241667,No,,,10,خراسان رضوی,Razavi Khorasan,051
338,کاشمر,Kashmar,35.2444908,58.464248,No,,,10,خراسان رضوی,Razavi Khorasan,051
339,کلات,Kalat,36.995338,59.753716,No,,,10,خراسان رضوی,Razavi Khorasan,051
340,گناباد,Gonabad,34.350302,58.6859427,No,,,10,خراسان رضوی,Razavi Khorasan,051
341,آشخانه,AShKhANH,37.554102,56.925917,No,,,11,خراسان شمالی,North Khorasan,058
342,اسفراین,Esfarayen,37.076389,57.51,No,,,11,خراسان شمالی,North Khorasan,058
343,بجنورد,Bojnord,37.475,57.333333,Yes,,,11,خراسان شمالی,North Khorasan,058
344,جاجرم,Jajarm,36.950000,56.380000,No,,,11,خراسان شمالی,North Khorasan,058
345,حصار گرم‌خان,HSAR GRM KhAN,37.519483,57.482686,No,,,11,خراسان شمالی,North Khorasan,058
346,درق,DRQ,36.970346,56.206334,No,,,11,خراسان شمالی,North Khorasan,058
347,راز,RAZ,37.935566,57.105989,No,,,11,خراسان شمالی,North Khorasan,058
348,سنخواست,SNKhVAST,37.100508,56.856952,No,,,11,خراسان شمالی,North Khorasan,058
349,شعبان,ShABAN,37.469905,57.314174,No,,,11,خراسان شمالی,North Khorasan,058
350,شیروان,Shirvan,37.4092357,57.9276184,No,,,11,خراسان شمالی,North Khorasan,058
351,صفی‌آباد,SFY ABAD,36.693715,57.930179,No,,,11,خراسان شمالی,North Khorasan,058
352,فاروج,Faruj,37.231111,58.218889,No,,,11,خراسان شمالی,North Khorasan,058
353,لوجلی,LVJLY,37.600000,57.850000,No,,,11,خراسان شمالی,North Khorasan,058
354,پیش‌قلعه,PYSh QLAH,37.651503,56.993904,No,,,11,خراسان شمالی,North Khorasan,058
355,گرمه,GRMH,36.998739,56.302761,No,,,11,خراسان شمالی,North Khorasan,058
356,آبادان,Abadan,30.348326,48.293828,No,,,12,خوزستان,Khuzestan,061
357,اروندکنار,ARVNDKNAR,30.061830,48.453658,No,,,12,خوزستان,Khuzestan,061
358,امیدیه,Omidiyeh,30.760341,49.701483,No,,,12,خوزستان,Khuzestan,061
359,اندیمشک,Andimeshk,32.46,48.359167,No,,,12,خوزستان,Khuzestan,061
360,اندیکا,ANDYKA,32.206229,49.447781,No,,,12,خوزستان,Khuzestan,061
361,اهواز,Ahvaz,31.3183272,48.6706187,Yes,,,12,خوزستان,Khuzestan,061
362,ایذه,Izeh,31.823493,49.869690,No,,,12,خوزستان,Khuzestan,061
363,باغ‌ملک,Bagh-e Malek,31.525834,49.890161,No,,,12,خوزستان,Khuzestan,061
364,بستان,Bostan,31.712852,48.002638,No,,,12,خوزستان,Khuzestan,061
365,بندر امام خمینی ره,BNDR AMAM KhMYNY RH,30.448792,49.072745,No,,,12,خوزستان,Khuzestan,061
366,بهبهان,Behbahan,30.590222,50.235136,No,,,12,خوزستان,Khuzestan,061
367,حر ریاحی,HR RYAHY,32.143605,48.389196,No,,,12,خوزستان,Khuzestan,061
368,حمیدیه,HMYDYH,31.477761,48.433571,No,,,12,خوزستان,Khuzestan,061
369,خرمشهر,Khorramshahr,30.424768,48.185351,No,,,12,خوزستان,Khuzestan,061
370,دارخوین,DARKhVYN,30.740025,48.433614,No,,,12,خوزستان,Khuzestan,061
371,دزفول,Dezful,32.3830777,48.4235841,No,,,12,خوزستان,Khuzestan,061
372,دشت آزادگان,Dasht-e Azadegan,31.557664,48.180436,No,,,12,خوزستان,Khuzestan,061
373,دهدز,DHDZ,31.823493,50.294466,No,,,12,خوزستان,Khuzestan,061
374,رامشیر,Ramshir,30.895778,49.408779,No,,,12,خوزستان,Khuzestan,061
375,رامهرمز,Ramhormoz,31.277735,49.598809,No,,,12,خوزستان,Khuzestan,061
376,سوسنگرد,Susangerd,31.556703,48.170071,No,,,12,خوزستان,Khuzestan,061
377,شادگان,Shadegan,30.654708,48.654242,No,,,12,خوزستان,Khuzestan,061
378,شلمچه,ShLMChH,30.512810,48.027896,No,,,12,خوزستان,Khuzestan,061
379,شوش,Shush,32.195658,48.253756,No,,,12,خوزستان,Khuzestan,061
380,شوشتر,Shushtar,32.052085,48.849722,No,,,12,خوزستان,Khuzestan,061
381,صیدون,SYDVN,31.364923,50.075254,No,,,12,خوزستان,Khuzestan,061
382,قلعه خواجه,QLAH KhVAJH,32.204799,49.446391,No,,,12,خوزستان,Khuzestan,061
383,لالی,LALY,32.328889,49.093611,No,,,12,خوزستان,Khuzestan,061
384,ماهشهر,Mahshahr,30.561553,49.174323,No,,,12,خوزستان,Khuzestan,061
385,مسجد سلیمان,Masjed Soleyman,31.936389,49.303889,No,,,12,خوزستان,Khuzestan,061
386,ملاثانی,MLASANY,31.582792,48.886972,No,,,12,خوزستان,Khuzestan,061
387,میانرود,MYANRVD,32.151171,48.441360,No,,,12,خوزستان,Khuzestan,061
388,مینوشهر,MYNVShHR,30.352953,48.215451,No,,,12,خوزستان,Khuzestan,061
389,هفتگل,HFTGL,30.707295,49.159817,No,,,12,خوزستان,Khuzestan,061
390,هندیجان,HNDYJAN,30.238341,49.705968,No,,,12,خوزستان,Khuzestan,061
391,هویزه,HVYZH,31.467596,48.075335,No,,,12,خوزستان,Khuzestan,061
392,چذابه,ChZABH,31.854645,47.802000,No,,,12,خوزستان,Khuzestan,061
394,کوت عبدالله,KVT ABDALLH,31.236946,48.656130,No,,,12,خوزستان,Khuzestan,061
395,گتوند,Gotvand,32.243753,48.809252,No,,,12,خوزستان,Khuzestan,061
396,آب‌بر,AB BR,36.9258587,48.953276,No,,,13,زنجان,Zanjan,024
397,ابهر,Abhar,36.151988,49.237698,No,,,13,زنجان,Zanjan,024
398,ارمغان‌خانه,ARMGhAN KhANH,36.975900,48.369627,No,,,13,زنجان,Zanjan,024
399,حلب,HLB,36.2955098,48.0597202,No,,,13,زنجان,Zanjan,024
400,خرمدره,Khorramdarreh,36.20354,49.1881871,No,,,13,زنجان,Zanjan,024
401,دندی,DNDY,36.5541697,47.6207573,No,,,13,زنجان,Zanjan,024
402,زرین آباد,ZRYN ABAD,36.4284545,48.2816192,No,,,13,زنجان,Zanjan,024
403,زنجان,Zanjan,36.682652,48.509018,Yes,,,13,زنجان,Zanjan,024
404,سجاس,SJAS,36.2402834,48.5530842,No,,,13,زنجان,Zanjan,024
405,سلطانیه,SLTANYH,36.4345194,48.7940806,No,,,13,زنجان,Zanjan,024
406,سهرورد,SHRVRD,36.0705985,48.4423918,No,,,13,زنجان,Zanjan,024
407,صایین قلعه,SAYYN QLAH,36.302667,49.073464,No,,,13,زنجان,Zanjan,024
408,قیدار,QYDAR,36.119876,48.595362,No,,,13,زنجان,Zanjan,024
409,ماه‌نشان,MAH NShAN,36.7456508,47.6716751,No,,,13,زنجان,Zanjan,024
410,هیدج,HYDJ,36.2520936,49.1302561,No,,,13,زنجان,Zanjan,024
411,آرادان,ARADAN,35.2478246,52.4928417,No,,,14,سمنان,Semnan,023
412,ایوانکی,AYVANKY,35.3439147,52.069887,No,,,14,سمنان,Semnan,023
413,بسطام,BSTAM,36.4827556,55.0010717,No,,,14,سمنان,Semnan,023
414,بیارجمند,BYARJMND,36.0790243,55.8098841,No,,,14,سمنان,Semnan,023
415,دامغان,Damghan,36.167451,54.3379993,No,,,14,سمنان,Semnan,023
416,درجزین,DRJZYN,35.6539439,53.3379876,No,,,14,سمنان,Semnan,023
417,سرخه,SRKhH,35.4638851,53.2135038,No,,,14,سمنان,Semnan,023
418,سمنان,Semnan,35.5834074,53.3882906,Yes,,,14,سمنان,Semnan,023
419,شاهرود,Shahroud,36.4195026,54.9649915,No,,,14,سمنان,Semnan,023
420,شهمیرزاد,ShHMYRZAD,35.7735069,53.3279767,No,,,14,سمنان,Semnan,023
421,فرومد (فریومد),FRVMD (FRYVMD),36.510898,56.752983,No,,,14,سمنان,Semnan,023
422,مجن,MJN,36.4796519,54.6483772,No,,,14,سمنان,Semnan,023
423,مهدی‌شهر,Mahdi Shahr,35.7108029,53.3555769,No,,,14,سمنان,Semnan,023
424,میامی,MYAMY,36.412914,55.649778,No,,,14,سمنان,Semnan,023
425,کلاته خیج,KLATH KhYJ,36.674407,55.299747,No,,,14,سمنان,Semnan,023
426,گرمسار,Garmsar,35.2222875,52.3383855,No,,,14,سمنان,Semnan,023
427,ادیمی,ADYMY,31.1159553,61.4082693,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
428,اسپکه,ASPKH,26.834773,60.173321,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
429,ایرانشهر,Iranshahr,27.2069903,60.6882515,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
430,بزمان,BZMAN,27.850547,60.1736164,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
431,بمپور,Bampur,27.1941781,60.4554816,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
432,بنت,BNT,26.290834,59.5237216,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
433,بنجار,Banjar,31.0428989,61.5682749,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
434,جالق,JALQ,27.6033419,62.7097131,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
435,خاش,Khash,28.2203911,61.2137052,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
436,دلگان,DLGAN,25.4838513,61.2451589,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
437,دوست‌محمد,DVST MHMD,31.1427915,61.7909563,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
438,راسک,Rask,26.2368044,61.3987716,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
439,ریمدان,RYMDAN,25.408223,61.449737,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
440,زابل,Zabol,31.028611,61.501111,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
441,زابلی,ZABLY,27.1310393,61.6746528,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
442,زاهدان,Zahedan,30.9641959,61.6805203,Yes,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
443,زهک,ZHK,30.8932189,61.6827311,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
444,سراوان,SRAVAN,27.3651673,62.3390963,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
445,سرباز,SRBAZ,26.6321167,61.2570288,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
446,سوران,SVRAN,27.2871579,61.9997051,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
447,فنوج,FNVJ,26.575768,59.6398773,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
448,قصرقند,QSRQND,26.2394578,60.7419235,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
449,محمدآباد,MHMDABAD,30.886775,61.463721,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
450,مرز میلک,MRZ MYLK,30.971159,61.810601,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
451,مرز کوهک,MRZ KVHK,27.135739,63.247844,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
452,میرجاوه,MYRJAVH,29.0149246,61.4540744,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
453,نصرت‌آباد,NSRT ABAD,29.8589189,59.9802973,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
454,نوک‌آباد,NVK ABAD,28.5400131,60.7597704,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
455,نگور,NGVR,25.3889117,61.1390842,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
456,نیک‌شهر,Nikshahr,26.2259692,60.2161966,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
457,پیشین,PYShYN,26.076303,61.730676,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
458,چابهار,Chabahar,25.2935488,60.6469115,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
459,کنارک,Konarak,25.403710,60.374425,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
460,گلمورتی,GLMVRTY,27.4809916,59.4483063,No,,,15,سیستان و بلوچستان,Sistan and Baluchestan,054
461,آباده,Abadeh,31.1627056,52.6490454,No,,,16,فارس,Fars,071
462,اردکان(فارس),ARDKAN(FARS),30.2425282,51.9924185,No,,,16,فارس,Fars,071
463,ارسنجان,Arsanjan,29.914968,53.3089761,No,,,16,فارس,Fars,071
464,استهبان,ASTHBAN,29.1252321,54.0405113,No,,,16,فارس,Fars,071
465,اشکنان,AShKNAN,27.2218581,53.6163045,No,,,16,فارس,Fars,071
466,اقلید,Eqlid,30.8925778,52.688496,No,,,16,فارس,Fars,071
467,اَهِل,AَHِL,27.212769,53.664157,No,,,16,فارس,Fars,071
468,اِوَز,AِVَZ,27.762588,54.005998,No,,,16,فارس,Fars,071
469,ایزدخواست,AYZDKhVAST,31.5158438,52.1247911,No,,,16,فارس,Fars,071
470,باب انار,BAB ANAR,28.9621588,53.2168427,No,,,16,فارس,Fars,071
471,بالاده,BALADH,29.2869221,51.9394109,No,,,16,فارس,Fars,071
472,بنارویه,BNARVYH,28.0832919,54.0467988,No,,,16,فارس,Fars,071
473,بهمن,BHMN,31.192208,52.486238,No,,,16,فارس,Fars,071
474,بوانات,Bavanat,30.4828728,53.6003784,No,,,16,فارس,Fars,071
475,بیرم,BYRM,27.4298807,53.5141478,No,,,16,فارس,Fars,071
476,جنت‌شهر,JNT ShHR,28.6548665,54.6837567,No,,,16,فارس,Fars,071
477,جهرم,Jahrom,28.4961762,53.5593366,No,,,16,فارس,Fars,071
478,حاجی آباد,HAJY ABAD,28.360280,54.415108,No,,,16,فارس,Fars,071
479,خاوران,Khavaran,28.937829,53.3147706,No,,,16,فارس,Fars,071
480,خرامه,KhRAMH,29.498294,53.3122486,No,,,16,فارس,Fars,071
481,خشت,KhShT,29.5679441,51.3395311,No,,,16,فارس,Fars,071
482,خنج,KhNJ,27.8899259,53.4367822,No,,,16,فارس,Fars,071
483,خور,Khur,27.6399501,54.3422031,No,,,16,فارس,Fars,071
484,خومه‌زار,KhVMH ZAR,30.0090201,51.5737978,No,,,16,فارس,Fars,071
485,داراب,Darab,28.753194,54.548149,No,,,16,فارس,Fars,071
486,دبیران,DBYRAN,28.4064149,54.1884143,No,,,16,فارس,Fars,071
487,دهنو,DHNV,29.2191311,53.1822693,No,,,16,فارس,Fars,071
488,رستم,RSTM,29.749727,51.540769,No,,,16,فارس,Fars,071
489,زرقان,Zarqan,29.7788503,52.7185108,No,,,16,فارس,Fars,071
490,زرین دشت,ZRYN DShT,28.354451,54.417138,No,,,16,فارس,Fars,071
491,سروستان,Sarvestan,29.273611,53.220278,No,,,16,فارس,Fars,071
492,سعادت شهر,SAADT ShHR,30.0797928,53.1358118,No,,,16,فارس,Fars,071
493,سورمق,SVRMQ,31.0338723,52.8397513,No,,,16,فارس,Fars,071
494,سوریان,SVRYAN,30.455501,53.6503459682006,No,,,16,فارس,Fars,071
495,سپیدان,SPYDAN,30.2623521,51.9836519,No,,,16,فارس,Fars,071
496,ششده,ShShDH,28.927610,54.051518,No,,,16,فارس,Fars,071
497,شهر خنج,ShHR KhNJ,27.891389,53.434444,No,,,16,فارس,Fars,071
498,شهر پیر,ShHR PYR,28.3116705,54.3351822,No,,,16,فارس,Fars,071
499,شیراز,Shiraz,29.6060218,52.5378041,Yes,,,16,فارس,Fars,071
500,صغاد,SGhAD,31.1915603,52.5155699,No,,,16,فارس,Fars,071
501,صفاشهر,SFAShHR,30.6120886,53.1952146,No,,,16,فارس,Fars,071
502,علامرودشت,ALAMRVDShT,27.6248362,52.9976097,No,,,16,فارس,Fars,071
503,فراشبند,FRAShBND,28.8553783,52.0946443,No,,,16,فارس,Fars,071
504,فسا,Fasa,28.9366395,53.6510677,No,,,16,فارس,Fars,071
505,فیروزآباد,Firuzabad,28.845604,52.5727236,No,,,16,فارس,Fars,071
506,قائمیه,QAMYH,29.8510025,51.5819119,No,,,16,فارس,Fars,071
507,قادرآباد,QADRABAD,30.2742465,53.2686602,No,,,16,فارس,Fars,071
508,قطب‌آباد,QTB ABAD,28.6393017,53.6378046,No,,,16,فارس,Fars,071
509,قیر,QYR,28.482802,53.0357558,No,,,16,فارس,Fars,071
510,لار,Lar,27.6619203,54.3229561,No,,,16,فارس,Fars,071
511,لامرد,Lamerd,27.333426,53.1816105,No,,,16,فارس,Fars,071
512,مرودشت,Marvdasht,29.8762905,52.8062895,No,,,16,فارس,Fars,071
513,مرکزی گراش,MRKZY GRASh,27.668032,54.141011,No,,,16,فارس,Fars,071
514,مُهر,MُHR,27.519610,52.858868,No,,,16,فارس,Fars,071
515,میمند,MYMND,28.8664357,52.7485571,No,,,16,فارس,Fars,071
516,نودان,NVDAN,29.8019495,51.6935995,No,,,16,فارس,Fars,071
517,نورآباد,Nurabad,30.1154071,51.5229633,No,,,16,فارس,Fars,071
519,نی‌ریز,Neyriz,29.1972504,54.3267782,No,,,16,فارس,Fars,071
520,وراوی,VRAVY,27.4668628,53.0501495,No,,,16,فارس,Fars,071
521,کازرون,Kazerun,29.6203251,51.6520826,No,,,16,فارس,Fars,071
522,کامفیروز,KAMFYRVZ,30.3222845,52.1932593,No,,,16,فارس,Fars,071
523,کنارتخته,KNARTKhTH,29.5327812,51.3960796,No,,,16,فارس,Fars,071
524,کوهنجان,KVHNJAN,29.230833,52.955278,No,,,16,فارس,Fars,071
525,کَوار,KَVAR,29.207177,52.683049,No,,,16,فارس,Fars,071
526,گراش,Gerash,27.6701538,54.1378384,No,,,16,فارس,Fars,071
527,گله‌دار,GLH DAR,30.3553658,53.3927669,No,,,16,فارس,Fars,071
528,آبگرم,ABGRM,35.7572894,49.2849077,No,,,17,قزوین,Qazvin,028
529,آبیک,Abyek,36.0416927,50.5320519,No,,,17,قزوین,Qazvin,028
530,آوج,AVJ,35.5787119,49.2235344,No,,,17,قزوین,Qazvin,028
531,ارداق,ARDAQ,36.0531207,49.8249049,No,,,17,قزوین,Qazvin,028
532,اسفرورین,ASFRVRYN,35.9353304,49.7479887,No,,,17,قزوین,Qazvin,028
534,بوئین‌زهرا,Buin Zahra,35.7679957,50.0579667,No,,,17,قزوین,Qazvin,028
535,تاکستان,Takestan,36.0726006,49.6937027,No,,,17,قزوین,Qazvin,028
536,خاکعلی,KhAKALY,36.1285497,50.1758838,No,,,17,قزوین,Qazvin,028
537,شال,ShAL,35.8980371,49.7700946,No,,,17,قزوین,Qazvin,028
538,قزوین,Qazvin,36.1865866,50.064134,Yes,,,17,قزوین,Qazvin,028
539,محمودآباد نمونه,MHMVDABAD NMVNH,36.2898869,49.9005962,No,,,17,قزوین,Qazvin,028
540,نرجه,NRJH,35.9909852,49.6245427,No,,,17,قزوین,Qazvin,028
541,کوهین,KVHYN,36.3701265,49.6631317,No,,,17,قزوین,Qazvin,028
542,دستجرد,DSTJRD,34.551944,50.248333,No,,,18,قم,Qom,025
543,سلفچگان,SLFChGAN,34.4783955,50.4577101,No,,,18,قم,Qom,025
544,قم,Qom,34.6423117,50.8800969,Yes,,,18,قم,Qom,025
545,ازنا,Azna,33.4568272,49.4537204,No,,,19,لرستان,Lorestan,066
546,الشتر,Aleshtar,33.8627885,48.2619601,No,,,19,لرستان,Lorestan,066
547,الیگودرز,Aligudarz,33.4035124,49.6921874,No,,,19,لرستان,Lorestan,066
548,بروجرد,Borujerd,33.7324996,48.8841277,No,,,19,لرستان,Lorestan,066
549,بیرانشهر,BYRANShHR,33.6485949,48.5597292,No,,,19,لرستان,Lorestan,066
550,خرم‌آباد,Khorramabad,33.4842109,48.3538276,Yes,,,19,لرستان,Lorestan,066
551,درب گنبد,DRB GNBD,33.6904944,47.1502234,No,,,19,لرستان,Lorestan,066
552,دورود,Dorud,33.4992998,49.0529575,No,,,19,لرستان,Lorestan,066
553,رومشگان,RVMShGAN,33.268762,47.568526,No,,,19,لرستان,Lorestan,066
554,زاغه,ZAGhH,33.4999202,48.7059909,No,,,19,لرستان,Lorestan,066
555,سراب‌دوره,SRAB DVRH,33.5636959,48.0225482,No,,,19,لرستان,Lorestan,066
556,فرزیان,FRZYAN,33.559151,49.5555178,No,,,19,لرستان,Lorestan,066
557,فیروزآباد,Firuzabad,33.8982515,48.1034902,No,,,19,لرستان,Lorestan,066
558,معمولان,MAMVLAN,33.3793239,47.9603107,No,,,19,لرستان,Lorestan,066
559,نورآباد,Nurabad,34.0726246,47.9728357,No,,,19,لرستان,Lorestan,066
560,ویسیان,VYSYAN,33.4866325,48.0304375,No,,,19,لرستان,Lorestan,066
561,پل‌دختر,PL DKhTR,33.1524187,47.7117493,No,,,19,لرستان,Lorestan,066
562,چالانچولان,ChALANChVLAN,33.665210,48.908043,No,,,19,لرستان,Lorestan,066
563,کونانی,KVNANY,33.403194,47.3258403,No,,,19,لرستان,Lorestan,066
564,کوهدشت,Kuhdasht,33.5331808,47.6070512,No,,,19,لرستان,Lorestan,066
565,گراب,GRAB,33.4853061,48.489661,No,,,19,لرستان,Lorestan,066
566,آلاشت,ALAShT,36.066319,52.8366338,No,,,20,مازندران,Mazandaran,011
567,آمل,Amol,36.4718947,52.3499009,No,,,20,مازندران,Mazandaran,011
568,امیرشهر,AMYRShHR,36.5969933,52.6652777,No,,,20,مازندران,Mazandaran,011
570,ایزدشهر,AYZDShHR,36.5987867,52.135172,No,,,20,مازندران,Mazandaran,011
571,بابل,Babol,36.5452581,52.6846571,No,,,20,مازندران,Mazandaran,011
572,بابلسر,Babolsar,36.7008777,52.6481047,No,,,20,مازندران,Mazandaran,011
